"Time","robot.frame_tool.r_0[1]","robot.frame_tool.r_0[2]","robot.frame_tool.r_0[3]","robot.frame_tool.R.w[1]","robot.frame_tool.R.w[2]","robot.frame_tool.R.w[3]"
1.625,1.1831998308805363,0.29301127222362727,0.057421433059337432,7.324153557133019e-05,-2.5033831431835625e-07,0.024999892709541734
1.6300000000000001,1.1831828339035009,0.29304837228920472,0.057366368582826857,7.5013410675595522e-05,-2.6051331004972532e-07,0.025199888348805381
1.6400000000000001,1.1831484213558301,0.29312345652442312,0.057254924521396258,7.8642430339261808e-05,-2.8185575102557812e-07,0.025599879201996509
1.6500000000000001,1.183113450034623,0.29319971941767553,0.057141727045212642,8.2386642107781097e-05,-3.0457459000641771e-07,0.025999869465301785
1.6600000000000001,1.1830779191507184,0.29327716078949029,0.057026776231163513,8.6247845344877868e-05,-3.2873535188538823e-07,0.026399859110638996
1.6699999999999999,1.183041827902751,0.29335578045740318,0.056910072157438783,9.0227839373898554e-05,-3.5440560876565771e-07,0.026799848109048542
1.675,1.1830235718884796,0.2933955320945556,0.056851062672989956,9.2262945212421034e-05,-3.6782848164859751e-07,0.026999842356362339
1.6799999999999999,1.1830051754771511,0.2934355782359474,0.056791614903536423,9.4328423475919962e-05,-3.8165501144914107e-07,0.027199836430679959
1.6899999999999999,1.1829679610481465,0.29351655393664389,0.056671404550267389,9.8551396887798179e-05,-4.1055532089466781e-07,0.027599824044778391
1.7000000000000002,1.182930183777767,0.2935987073679916,0.056549441179760809,0.00010289855880016024,-4.4118043970193614e-07,0.027999810919671145
1.71,1.1828918428158421,0.29368203833545659,0.056425724875469568,0.0001073717083553339,-4.7360644358649486e-07,0.028399797022754129
1.72,1.1828529373000041,0.29376654664146279,0.056300255722175507,0.00011197264464521878,-5.0791161283964388e-07,0.028799782320478494
1.7250000000000001,1.1828332725615436,0.29380924223384158,0.056236863854011561,0.00011432159501756922,-5.2579395763122696e-07,0.0289997746565855
1.73,1.1828134663556908,0.29385223208538053,0.056173033805995101,0.00011670316670909339,-5.4417646380787914e-07,0.029199766778337011
1.74,1.1827734290961447,0.2939390944635169,0.056044059214384934,0.00012156507353136133,-5.8248378036148334e-07,0.029599750360850646
1.75,1.1827328246224169,0.29402713356910409,0.055913332036147477,0.00012656016403923319,-6.229186453513286e-07,0.029999733031555065
1.76,1.182691652023369,0.29411634919228941,0.055780852361436727,0.00013169023710034444,-6.6556847207899346e-07,0.030399714752987167
1.77,1.1826499103756702,0.29420674112012352,0.055646620281764106,0.00013695709152030801,-7.1052303575584248e-07,0.030799695486671573
1.7750000000000001,1.1826288258667048,0.29425237813088789,0.055578847119037045,0.00013964237384903687,-7.3389330228309337e-07,0.030999685470804721
1.78,1.1826075987438067,0.29429830913654975,0.055510635890004316,0.00014236252604020035,-7.5787450496662386e-07,0.031199675193107131
1.79,1.1825647161800756,0.29439105302239249,0.055372899280401379,0.00014790833933398109,-8.0771747312364201e-07,0.031599653831753477
1.8,1.1825212617245939,0.29448497255534584,0.055233410548574606,0.0001535963300058446,-8.6014898991577885e-07,0.031999631361017501
1.8100000000000001,1.1824772344052934,0.29458006750996224,0.055092169791524821,0.00015942829658750261,-9.1526859278438845e-07,0.032399607738239924
1.8200000000000001,1.1824326332379291,0.29467633765763995,0.0549491771076406,0.00016540603753539715,-9.7317833834012655e-07,0.032799582919681755
1.8250000000000002,1.1824101171503154,0.29472491335657364,0.054877023824262988,0.00016845013539303817,-1.003212103899082e-06,0.032999570048017984
1.8300000000000001,1.1823874572260751,0.29477378276661198,0.054804432596704457,0.0001715313512278436,-1.0339828338342763e-06,0.033199556860510862
1.8400000000000001,1.1823417053611316,0.29487240260193381,0.054657936359899295,0.00017780603596210159,-1.0977892686020889e-06,0.033599529514788451
1.8500000000000001,1.1822953766223228,0.29497219692547072,0.05450968849981503,0.00018423188995137378,-1.1647074455006266e-06,0.03399950083545563
1.8600000000000001,1.1822484699767017,0.29507316549588603,0.054359689120454614,0.00019081071132173209,-1.2348498123427626e-06,0.034399470774319908
1.8700000000000001,1.1822009843791512,0.29517530806862818,0.054207938327241405,0.00019754429810896882,-1.3083314933463397e-06,0.034799439282041711
1.875,1.1821770241434755,0.29522681952856733,0.05413140618377462,0.00020096969039462426,-1.346361292540596e-06,0.034999422983488598
1.8800000000000001,1.1821529187723856,0.2952786243959184,0.054054436227025125,0.00020443444825537398,-1.3852703205585242e-06,0.03519940630812092
1.8900000000000001,1.1821042720869526,0.29538311422673763,0.053899182928089116,0.00021148295960643615,-1.4657868652951498e-06,0.035599371800883434
1.9000000000000001,1.1820550432412362,0.29548877730681389,0.05374217854015708,0.00021869162990746652,-1.5500044695550935e-06,0.03599933570746762
1.9100000000000001,1.1820052311414595,0.29559561337860885,0.053583423174399847,0.00022606225680014651,-1.6380492774546891e-06,0.036399297973810918
1.9199999999999999,1.1819548346816842,0.29570362218130486,0.053422916943442658,0.00023359663781899467,-1.7300502666439229e-06,0.036799258544636296
1.925,1.1819294169678671,0.29575806627433521,0.053342007289108831,0.00023742579782508026,-1.7775754172640822e-06,0.036999238176620347
1.9299999999999999,1.1819038527438153,0.29581280345079142,0.053260659961371956,0.00024129657038775778,-1.8261392797251619e-06,0.037199217363438897
1.9399999999999999,1.181852284197602,0.29592315691965165,0.053096652343742966,0.00024916385181571773,-1.9264510556690884e-06,0.037599174372472441
1.9500000000000002,1.1818001279006409,0.29603468231714869,0.052930894207586503,0.00025720027929392091,-2.0311232612121647e-06,0.037999129512735846
1.96,1.1817473826983773,0.29614737936921198,0.052763385671416529,0.00026540764989132213,-2.1402965222771436e-06,0.038399082723959727
1.97,1.1816940474241084,0.29626124779842294,0.052594126855237594,0.00027378776055085092,-2.2541144553645178e-06,0.038799033944592984
1.9750000000000001,1.1816671581420566,0.2963186211918466,0.052508841130055606,0.0002780431549131298,-2.3128108795325159e-06,0.038999008788849605
1.98,1.1816401208989857,0.29637628732400106,0.052423117880552324,0.00028234240808538719,-2.3727236989459807e-06,0.039198983111789265
1.99,1.1815856019320155,0.29649249766178992,0.052250358870368767,0.00029107338917365872,-2.4962739448720129e-06,0.039598930161393583
2,1.1815304893200638,0.29660987852424198,0.0520758499492084,0.00029998250035604909,-2.6249179697413757e-06,0.039998875027928794
2.0100000000000002,1.1814747818478581,0.29672842962040513,0.051899591243113635,0.00030907153803032175,-2.7588116662983918e-06,0.040398817644582218
2.02,1.1814184782879882,0.29684815065590681,0.051721582879655621,0.00031834229844725432,-2.8981140748058043e-06,0.040798757943192099
2.0249999999999999,1.1813901025882965,0.29690844980797959,0.051631922616701333,0.00032304638597130137,-2.9698441144916498e-06,0.04099872720155797
2.0300000000000002,1.181361577400911,0.29696904133294011,0.051541824987942214,0.00032779657770618854,-3.0429874144209265e-06,0.041198695854234225
2.04,1.1813040779349526,0.29709110135024835,0.051360317698625951,0.00033743617175048681,-3.1935971145506054e-06,0.041598631306808444
2.0500000000000003,1.1812459786263101,0.29721433040310968,0.051177061143912086,0.00034726287636290318,-3.3501118462370128e-06,0.041998564228625246
2.0600000000000001,1.1811872781990527,0.29733872818332246,0.050992055457566646,0.00035727848716085944,-3.512703553501202e-06,0.042398494545992267
2.0699999999999998,1.1811279753651294,0.29746429437918909,0.050805300774924719,0.00036748479959163428,-3.681547484698181e-06,0.042798422183800901
2.0750000000000002,1.1810980976398366,0.29752751553462747,0.050711267602715951,0.00037266002994887435,-3.7683697106244964e-06,0.042998384974008846
2.0800000000000001,1.1810680688243658,0.29759102867550097,0.050616797232898803,0.00037788360892745612,-3.8568222238538049e-06,0.043198347065512871
2.0899999999999999,1.1810075572644709,0.29771893075352251,0.050426544969987074,0.00038847671026050298,-4.0387097220302445e-06,0.043598269113146675
2.1000000000000001,1.1809464393610385,0.2978480002909753,0.050234544126281817,0.0003992658984978126,-4.2273953286245262e-06,0.043998188247264314
2.1099999999999999,1.1808847137775502,0.29797823696202214,0.050040794843478099,0.00041025296835608965,-4.4230678227404343e-06,0.04439810438695771
2.1200000000000001,1.1808223791653778,0.29810964043725058,0.049845297264882148,0.00042143971435642635,-4.6259194444585699e-06,0.044798017449835435
2.125,1.1807909830487779,0.29817577962251007,0.049746892909888034,0.00042710852664289655,-4.7300984572771937e-06,0.044997972801312139
2.1299999999999999,1.1807594341637861,0.29824221038365711,0.049648051535420332,0.00043282793081891597,-4.8361459262003048e-06,0.045197927352009115
2.1400000000000001,1.1806958773999374,0.29837594646463012,0.049449057801647808,0.00044441941185717948,-5.0539465240121928e-06,0.045597834008080117
2.1499999999999999,1.1806317074888928,0.2985108483399338,0.049248316211757182,0.00045621595137278339,-5.2795240488503169e-06,0.045997737331126054
