"Time","ur10e_robotRun.ur10e_robot.tool0.frame_a.r_0[1]","ur10e_robotRun.ur10e_robot.tool0.frame_a.r_0[2]","ur10e_robotRun.ur10e_robot.tool0.frame_a.r_0[3]","ur10e_robotRun.ur10e_robot.tool0.frame_a.R.w[1]","ur10e_robotRun.ur10e_robot.tool0.frame_a.R.w[2]","ur10e_robotRun.ur10e_robot.tool0.frame_a.R.w[3]"
11.600000000000001,0.40320270499547262,0.57336202970289329,-0.70605351248582715,0.13916320445121902,-0.20901607113010409,0.28389287404155683
11.609999999999999,0.40149179978968513,0.57293972804131621,-0.70675166358828856,0.13881053674808005,-0.20922987477937488,0.28339075387618129
11.620000000000001,0.39978318323657963,0.5725146415463751,-0.7074464756579163,0.13845718933401827,-0.2094415944237088,0.28288954294783081
11.625,0.39892973575402396,0.57230105809328358,-0.7077926316773544,0.13828026433654594,-0.2095466733890671,0.28263927825722068
11.630000000000001,0.39807686348545951,0.57208678335984275,-0.70813795548666503,0.13810317372684985,-0.20965123213282033,0.28238924064493764
11.640000000000001,0.39637284861952099,0.57165616662119778,-0.70882610988049832,0.13774850139733211,-0.20985879002093158,0.28188984633561376
11.65,0.39467114665599001,0.57122280446736307,-0.70951094565923989,0.13739318376906512,-0.21006427024639002,0.28139135936780446
11.66,0.39297176554626251,0.57078671003244497,-0.71019246965642235,0.13703723221839659,-0.21026767501128776,0.28089377906944157
11.67,0.39127471317603951,0.57034789644747397,-0.71087068871914239,0.13668065807432911,-0.21046900656108214,0.2803971047485958
11.675000000000001,0.39042706271459565,0.57012747407626141,-0.71120856104346808,0.13650214105711594,-0.2105688955937853,0.2801491071081208
11.68,0.38957999736547011,0.56990637684014733,-0.71154560970790903,0.13632347261843025,-0.2106682671842165,0.27990133569362974
11.69,0.38788762586929121,0.5694621643345722,-0.7122172394964984,0.13596568708474538,-0.21086545921174232,0.27940647117334994
11.700000000000001,0.38619760637696765,0.56901527205100999,-0.71288558497180554,0.1356073126597126,-0.21106058501694291,0.27891251043715864
11.710000000000001,0.38450994651283843,0.56856571310562498,-0.7135506530336958,0.13524836048208141,-0.21125364701495647,0.27841945271520607
